Ticker,Date,Open,High,Low,Close,Volume
EPA:AM,27/09/2023 17:40:00,194.29080000000002,195.26496,192.99192000000002,195.26496,53449
EPA:AM,28/09/2023 17:40:00,195.48144,195.69792,193.10016000000002,194.72376,45608
EPA:AM,29/09/2023 17:40:00,194.832,195.3732,193.10016000000002,193.10016000000002,65923
EPA:AM,02/10/2023 17:40:00,193.42488,195.15672,190.39416,190.61064,47055
EPA:AM,03/10/2023 17:40:00,190.39416,192.23424,189.9612,191.0436,45525
EPA:AM,04/10/2023 17:40:00,190.28592,191.47656,186.28104,186.28104,44950
EPA:AM,05/10/2023 17:40:00,186.82224,189.74472000000003,185.6316,188.55408,41078
EPA:AM,06/10/2023 17:40:00,189.20352000000003,189.9612,185.73984,187.68816,53686
EPA:AM,09/10/2023 17:40:00,189.63648,197.21328,189.63648,195.9144,52679
EPA:AM,10/10/2023 17:40:00,196.88856,198.62040000000002,196.34736,197.97096000000002,29927
EPA:AM,11/10/2023 17:40:00,198.72864,200.67696,198.07920000000001,200.13576,43287
EPA:AM,12/10/2023 17:40:00,200.89344,203.27472000000003,200.244,203.05824,26238
EPA:AM,13/10/2023 17:40:00,202.95000000000002,206.1972,201.65112000000002,202.84176000000002,49619
EPA:AM,16/10/2023 17:40:00,202.08408,204.46536,201.43464,202.08408,29744
EPA:AM,17/10/2023 17:40:00,201.54288,204.89832,200.7852,204.0324,29510
EPA:AM,18/10/2023 17:40:00,204.0324,204.24887999999999,202.08408,202.19232000000002,29601
EPA:AM,19/10/2023 17:40:00,200.46048,200.56872,196.56384,198.62040000000002,34036
EPA:AM,20/10/2023 17:40:00,197.32152000000002,198.29568,195.80616,197.10504,29253
EPA:AM,23/10/2023 17:40:00,198.40392000000003,202.73352000000003,197.86272000000002,199.59456,37053
EPA:AM,24/10/2023 17:40:00,200.02752,203.81592,199.7028,203.81592,41969
EPA:AM,25/10/2023 17:40:00,204.5736,207.38784,203.05824,205.43952000000002,47183
EPA:AM,26/10/2023 17:40:00,205.33128,207.82080000000002,204.79008,206.08896000000001,39966
EPA:AM,27/10/2023 17:40:00,204.35712,204.68184,200.89344,201.54288,31746
EPA:AM,30/10/2023 17:40:00,203.16648,205.22304,201.54288,202.62528,32140
EPA:AM,31/10/2023 17:40:00,202.84176000000002,204.35712,196.56384,202.95000000000002,64203
EPA:AM,01/11/2023 17:40:00,202.95000000000002,205.1148,201.3264,202.73352000000003,87435
EPA:AM,02/11/2023 17:40:00,203.05824,204.14064,196.34736,197.86272000000002,71950
EPA:AM,03/11/2023 17:40:00,197.97096000000002,199.1616,195.04847999999998,195.58968,25413
EPA:AM,06/11/2023 17:40:00,195.80616,198.29568,195.69792,196.9968,22045
EPA:AM,07/11/2023 17:40:00,196.67208,197.86272000000002,194.72376,195.80616,21987
EPA:AM,08/11/2023 17:40:00,195.04847999999998,199.59456,195.04847999999998,197.97096000000002,26567
EPA:AM,09/11/2023 17:40:00,198.83687999999998,199.1616,194.94024,197.75448,21375
EPA:AM,10/11/2023 17:40:00,197.10504,199.1616,196.4556,197.97096000000002,21750
EPA:AM,13/11/2023 17:40:00,199.05336,202.73352000000003,199.05336,202.73352000000003,29916
EPA:AM,14/11/2023 17:40:00,202.73352000000003,203.70767999999998,200.13576,201.8676,31286
EPA:AM,15/11/2023 17:40:00,201.75936000000002,203.81592,200.56872,201.21816,33019
EPA:AM,16/11/2023 17:40:00,201.97584,203.4912,199.26984,199.26984,32450
EPA:AM,17/11/2023 17:40:00,199.1616,203.05824,198.07920000000001,203.05824,35111
EPA:AM,20/11/2023 17:40:00,203.05824,205.22304,202.08408,203.92416,26162
EPA:AM,21/11/2023 17:40:00,203.16648,206.08896000000001,202.30056000000002,205.22304,27022
EPA:AM,22/11/2023 17:40:00,205.00656,207.17136000000002,202.95000000000002,202.95000000000002,29551
EPA:AM,23/11/2023 17:40:00,203.4912,204.0324,202.51704,202.73352000000003,27035
EPA:AM,24/11/2023 17:40:00,203.38296000000003,205.43952000000002,202.84176000000002,203.81592,22844
EPA:AM,27/11/2023 17:40:00,204.0324,204.5736,197.64624,198.51216000000002,29657
EPA:AM,28/11/2023 17:40:00,200.02752,201.21816,198.07920000000001,200.56872,25092
EPA:AM,29/11/2023 17:40:00,200.02752,201.65112000000002,198.18744,200.244,24972
EPA:AM,30/11/2023 17:40:00,200.35224,200.89344,196.02264,197.42976000000002,101380
EPA:AM,01/12/2023 17:40:00,198.18744,201.10992000000002,197.75448,199.26984,30892
EPA:AM,04/12/2023 17:40:00,199.1616,199.1616,193.85784,194.61552,37660
EPA:AM,05/12/2023 17:40:00,195.04847999999998,199.81104,193.42488,197.32152000000002,46477
EPA:AM,06/12/2023 17:40:00,197.86272000000002,200.02752,195.48144,196.56384,37089
EPA:AM,07/12/2023 17:40:00,196.56384,200.02752,193.74960000000002,193.74960000000002,59162
EPA:AM,08/12/2023 17:40:00,196.34736,197.97096000000002,194.61552,197.42976000000002,58106
EPA:AM,11/12/2023 17:40:00,197.10504,199.7028,194.50727999999998,195.58968,35076
EPA:AM,12/12/2023 17:40:00,192.6672,193.96608,189.31176000000002,193.96608,69897
EPA:AM,13/12/2023 17:40:00,193.74960000000002,195.48144,193.74960000000002,194.832,35572
EPA:AM,14/12/2023 17:40:00,194.832,195.9144,190.39416,190.39416,68462
EPA:AM,15/12/2023 17:40:00,190.71887999999998,193.64136000000002,190.28592,191.15184,78951
EPA:AM,18/12/2023 17:40:00,191.36832,193.64136000000002,191.15184,193.31664,37402
EPA:AM,19/12/2023 17:40:00,193.53312000000003,195.04847999999998,192.77544,193.64136000000002,46266
EPA:AM,20/12/2023 17:40:00,194.07432000000003,195.15672,193.2084,194.61552,33696
EPA:AM,21/12/2023 17:40:00,194.07432000000003,195.80616,193.85784,195.26496,22129
EPA:AM,22/12/2023 17:40:00,195.48144,195.9144,194.832,194.94024,13539
EPA:AM,27/12/2023 17:40:00,193.85784,195.69792,193.64136000000002,194.832,27545
EPA:AM,28/12/2023 17:40:00,194.50727999999998,195.48144,193.96608,193.96608,31065
EPA:AM,29/12/2023 17:40:00,193.42488,195.26496,193.2084,193.96608,21876
EPA:AM,02/01/2024 17:40:00,194.3272,195.62560000000002,194.1108,194.76000000000002,24695
EPA:AM,03/01/2024 17:40:00,193.8944,195.842,193.67800000000003,195.842,36117
EPA:AM,04/01/2024 17:40:00,196.27480000000003,201.36020000000002,196.0584,200.9274,33069
EPA:AM,05/01/2024 17:40:00,200.17000000000002,201.14380000000003,199.62900000000002,199.95360000000002,16750
EPA:AM,08/01/2024 17:40:00,199.7372,200.60280000000003,197.5732,198.006,49099
EPA:AM,09/01/2024 17:40:00,199.30440000000002,203.8488,199.08800000000002,199.1962,49971
EPA:AM,10/01/2024 17:40:00,202.22580000000002,202.4422,199.30440000000002,200.8192,39380
EPA:AM,11/01/2024 17:40:00,201.90120000000002,201.90120000000002,199.30440000000002,199.62900000000002,19927
EPA:AM,12/01/2024 17:40:00,199.62900000000002,205.36360000000002,199.62900000000002,205.2554,38891
EPA:AM,15/01/2024 17:40:00,193.137,198.2224,185.02200000000002,192.055,102276
EPA:AM,16/01/2024 17:40:00,191.40580000000003,193.46160000000003,189.67460000000003,190.6484,76833
EPA:AM,17/01/2024 17:40:00,189.89100000000002,193.3534,189.67460000000003,191.94680000000002,55482
EPA:AM,18/01/2024 17:40:00,190.973,192.37960000000004,186.7532,188.9172,63618
EPA:AM,19/01/2024 17:40:00,188.80900000000003,189.89100000000002,185.02200000000002,185.02200000000002,53684
EPA:AM,22/01/2024 17:40:00,185.02200000000002,187.5106,184.0482,187.186,46672
EPA:AM,23/01/2024 17:40:00,187.186,188.05160000000004,182.74980000000002,185.2384,53326
EPA:AM,24/01/2024 17:40:00,185.6712,187.83520000000001,185.6712,187.61880000000002,38884
EPA:AM,25/01/2024 17:40:00,188.15980000000002,189.13360000000003,186.2122,186.2122,35408
EPA:AM,26/01/2024 17:40:00,187.5106,188.15980000000002,185.99580000000003,186.645,41134
EPA:AM,29/01/2024 17:40:00,187.07780000000002,190.21560000000002,187.07780000000002,189.5664,41525
EPA:AM,30/01/2024 17:40:00,189.89100000000002,192.055,188.80900000000003,188.9172,43292
EPA:AM,31/01/2024 17:40:00,188.9172,191.40580000000003,188.3762,189.89100000000002,49851
EPA:AM,01/02/2024 17:40:00,189.9992,192.16320000000002,189.89100000000002,190.1074,48042
EPA:AM,02/02/2024 17:40:00,191.0812,192.596,190.3238,191.7304,45068
EPA:AM,05/02/2024 17:40:00,191.29760000000002,191.7304,186.53680000000003,186.8614,24282
EPA:AM,06/02/2024 17:40:00,187.61880000000002,190.75660000000002,187.5106,189.5664,32381
EPA:AM,07/02/2024 17:40:00,189.9992,190.973,189.13360000000003,189.67460000000003,28174
EPA:AM,08/02/2024 17:40:00,189.5664,190.1074,187.186,187.83520000000001,18962
EPA:AM,09/02/2024 17:40:00,187.9434,189.13360000000003,184.9138,186.3204,24260
EPA:AM,12/02/2024 17:40:00,187.07780000000002,188.4844,185.6712,186.7532,29277
EPA:AM,13/02/2024 17:40:00,186.104,186.2122,184.48100000000002,185.88760000000002,33499
EPA:AM,14/02/2024 17:40:00,186.3204,191.514,186.3204,191.514,36820
EPA:AM,15/02/2024 17:40:00,191.62220000000002,199.41260000000003,191.514,197.6814,51908
EPA:AM,16/02/2024 17:40:00,197.5732,200.2782,197.24860000000004,199.41260000000003,32836
EPA:AM,19/02/2024 17:40:00,199.8454,199.95360000000002,194.54360000000003,195.73380000000003,20355
EPA:AM,20/02/2024 17:40:00,195.9502,198.43880000000001,195.30100000000002,197.5732,18546
EPA:AM,21/02/2024 17:40:00,196.924,197.03220000000002,193.02880000000002,197.03220000000002,29354
EPA:AM,22/02/2024 17:40:00,196.924,198.1142,196.5994,197.6814,21528
EPA:AM,23/02/2024 17:40:00,197.465,198.43880000000001,196.27480000000003,197.24860000000004,18397
EPA:AM,26/02/2024 17:40:00,196.924,200.06180000000003,195.9502,199.8454,20188
EPA:AM,27/02/2024 17:40:00,202.0094,202.875,197.6814,197.6814,36145
EPA:AM,28/02/2024 17:40:00,198.006,199.30440000000002,197.1404,199.08800000000002,26649
EPA:AM,29/02/2024 17:40:00,199.08800000000002,199.62900000000002,197.6814,197.89780000000002,90933
